TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
4960000	2123.45	120	2802	18709.72	2.922381	4.7917476	58.394165	0.41211516
4976000	2088.74	120	2803	18772.6	3.3268359	7.6595545	130.51135	0.40433642
4992000	2242.58	120	2803	18834.18	3.615808	9.106324	154.07921	0.43494654
5008000	2091.5	120	2803	18897.55	4.0012445	10.30456	161.97064	0.46971852
5024000	2036.66	120	2804	18961.14	4.3745995	8.708667	132.29094	0.54541177
5040000	1894.65	120	2804	19024.23	4.8705425	12.653624	236.36478	0.5440818
5056000	1983.87	120	2804	19087.3	3.7869444	7.6757374	103.20336	0.47376704
5072000	2093.01	120	2802	19149.96	4.583208	9.520167	173.7007	0.45057097
5088000	2066.37	120	2802	19213.35	4.991043	10.0102415	139.94055	0.6669694
5104000	2176.93	120	2802	19276.33	4.6065216	8.989649	109.64943	0.53814876
5120000	2261.47	120	2803	19340.47	4.2718706	8.714735	117.92498	0.5487807
5136000	2251.81	576	2803	19403.38	4.2782717	9.230874	154.87173	0.51530147
5152000	2290.78	786	2803	19467.33	4.6062655	10.697603	172.40262	0.47551063
5168000	2191.42	120	2803	19530.17	4.325208	9.538266	154.72086	0.5067334
5184000	2011.99	120	2803	19592.5	4.0523562	10.129895	185.46486	0.41085887
5200000	1882.32	120	2801	19655.05	3.6180263	8.273049	136.73128	0.49880838
5216000	2054.79	579	2803	19718.33	3.6054022	8.652677	152.4142	0.42330804
5232000	2148.8	777	2804	19780.63	4.3939986	10.603029	164.22415	0.37725583
5248000	2262.62	120	2804	19844.52	3.4662788	7.963699	136.95747	0.3620128
5264000	2243.25	120	2804	19907.69	3.86248	10.476257	164.95634	0.48034254
5280000	2206.94	120	2804	19970.52	3.112759	6.192089	90.879745	0.47740585
5296000	2184.53	625	2804	20034.17	3.5750346	10.435768	162.14035	0.48809218
5312000	2195.2	-69	2804	20097.58	3.510504	9.56105	156.87996	0.43884477
5328000	2351.48	-69	2803	20161.27	3.6169755	8.911107	142.39214	0.4292314
5344000	2469.91	-69	2804	20225.65	3.4774597	9.238611	145.33676	0.3793645
5360000	2446.38	-69	2804	20289.97	3.5779374	10.263158	151.3916	0.4788155
5376000	2150.16	120	2804	20351.66	4.235905	13.324337	169.28615	0.42048228
5392000	1915.17	120	2802	20414.34	3.6240156	10.948731	138.39093	0.44146118
5408000	1872.86	120	2803	20477.58	4.09714	10.997121	112.447495	0.40050668
5424000	1968.1	120	2803	20541.36	5.1993113	13.681692	126.69467	0.45982176
5440000	1852.41	588	2803	20604.12	5.6368413	11.914059	105.856094	0.45341575
5456000	1709.8	120	2802	20666.81	5.694211	10.593	91.86415	0.6952541
