TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
3408000	2377.42	782	2805	18324.05	6.504709	12.270311	154.82079	0.8591891
3424000	2250.34	412	2805	18410.49	4.9269505	8.90923	150.57005	0.76342493
3440000	1818.52	388	2805	18496.16	6.0516953	11.3631935	143.3606	0.54841995
3456000	2078.82	792	2803	18582.95	6.7633085	12.99889	164.52858	0.6878866
3472000	1886.54	782	2800	18668.33	5.690556	9.981123	129.04501	0.67889035
3488000	2116.64	797	2804	18755.14	6.47542	13.4103985	152.28711	0.53004515
3504000	1900.0	797	2806	18843.38	6.0826716	13.963338	263.9876	0.56408954
3520000	1842.36	795	2804	18929.23	6.1493564	12.393193	158.71536	0.55009985
3536000	1770.7	801	2804	19016.21	5.974784	10.299211	151.79196	0.50949794
3552000	2171.92	801	2803	19103.9	5.5916743	8.407231	84.07307	0.557044
3568000	2376.78	795	2804	19192.11	5.453047	10.038623	155.33078	0.5024893
3584000	2383.24	1036	2805	19278.88	5.0073533	8.80287	102.93874	0.5921272
3600000	2055.16	583	2802	19365.89	5.113081	10.56323	142.99837	0.42733693
3616000	2065.0	578	2803	19454.07	5.126835	8.885976	112.39664	0.6608801
3632000	2202.1	588	2805	19541.58	5.388903	9.6391735	101.95035	0.6043926
3648000	2305.04	774	2803	19628.32	5.1851225	9.035927	83.751686	0.68907905
3664000	2271.24	761	2805	19716.26	5.3402586	8.120638	74.951	0.48330057
3680000	2283.32	797	2805	19802.44	6.5189595	13.097505	209.94473	0.59299624
3696000	2000.1	588	2805	19889.34	5.1881623	8.2408695	75.89954	0.6324448
3712000	2153.24	588	2807	19977.59	6.231721	12.011307	149.79784	0.6123489
3728000	2572.3	588	2805	20065.36	5.4749694	9.319901	77.525536	0.5351038
3744000	2051.2	133	2804	20154.62	4.527419	9.535558	144.19377	0.4210374
3760000	2230.3	133	2804	20243.77	4.918449	9.167226	111.449104	0.5593817
3776000	2304.32	582	2806	20331.41	4.2716103	8.806649	150.85873	0.44575712
3792000	2036.7	794	2806	20417.56	4.1458397	7.8320346	144.37314	0.51408565
3808000	2221.28	784	2805	20505.94	4.1657977	6.5316443	58.62191	0.4482149
3824000	2443.32	396	2805	20593.45	4.7746434	10.383269	120.585045	0.5059878
3840000	2330.74	391	2805	20679.61	5.2888246	12.395568	152.84068	0.57159615
3856000	2492.0	391	2806	20767.9	4.608175	9.933526	122.69679	0.53710735
3872000	2396.82	693	2805	20853.76	5.3318954	11.078744	149.50038	0.52887815
3888000	2404.24	783	2805	20940.04	4.958634	8.534943	93.7298	0.5275383
3904000	2368.9	390	2805	21027.44	5.2566113	8.813468	131.61986	0.57196957
3920000	2390.92	783	2805	21114.8	5.608746	10.209504	144.16292	0.6990217
3936000	2416.04	794	2803	21202.19	5.491004	8.908823	93.64785	0.6725366
3952000	2443.56	788	2805	21290.18	5.266627	8.930836	92.09253	0.5869036
3968000	2684.9	797	2807	21378.61	4.413011	6.7606215	83.8959	0.4898307
3984000	2628.74	120	2807	21468.06	3.973806	6.4104495	66.91037	0.55289733
4000000	2578.64	120	2804	21556.86	3.2954688	6.2863064	107.574356	0.33823994
4016000	2576.7	786	2807	21645.89	2.7620444	4.9510865	77.47926	0.35169902
4032000	2420.0	551	2806	21735.02	2.9610226	7.1462226	158.24977	0.2975752
4048000	2286.04	551	2805	21823.42	3.4145064	8.439862	149.43907	0.30065313
4064000	2495.2	1035	2806	21913.87	3.1270006	9.006234	149.46594	0.31241786
4080000	2564.32	786	2806	22000.66	3.1048267	8.226614	148.595	0.31284058
4096000	2364.84	787	2804	22089.14	3.347717	5.5751534	62.671703	0.36459082
4112000	2303.28	797	2806	22176.09	3.7119455	7.392679	116.32387	0.36332852
4128000	2531.7	797	2805	22263.68	3.739495	9.471586	158.10931	0.3067064
4144000	2362.96	582	2805	22350.5	3.6444082	8.856471	159.71472	0.388785
4160000	2311.94	736	2805	22439.67	3.5127196	7.24522	152.21837	0.2995876
4176000	2316.16	736	2806	22527.27	4.367672	10.880673	155.73482	0.3387708
4192000	2524.94	1023	2806	22614.81	3.5263212	8.167739	154.00536	0.4263218
4208000	2276.36	783	2805	22701.96	4.169398	9.231953	150.39598	0.49406078
4224000	2389.72	783	2806	22789.73	3.9305375	6.9582367	88.97647	0.46102208
4240000	2368.94	797	2807	22877.41	4.166643	10.192757	197.39287	0.50115454
4256000	2479.66	807	2806	22965.88	3.6492543	7.324425	107.83281	0.51863617
4272000	2362.46	791	2805	23054.5	4.790074	10.089662	164.37062	0.5434092
4288000	1410.6	795	2806	23139.46	4.357467	9.853644	177.35217	0.5588708
4304000	1781.0	582	2805	23226.79	5.230158	14.103482	142.02133	0.3960585
4320000	2440.86	582	2806	23314.87	4.466048	11.934061	142.03984	0.27395263
4336000	2210.62	579	2806	23402.42	4.5298476	12.728636	139.95345	0.4387746
