TotalEnvInteracts	AverageEpRet1	MinEpRet	AverageEpRet	time	Averagemean_Q	Stdmean_Q	Maxmean_Q	Minmean_Q	Averageloss	Stdloss	Maxloss	Minloss
9392000	821.66	223	1684	40705.4	64.9753671875	2.4689379873047135	71.88937	55.698147	14.7806123046875	13.643970738021979	143.17003	2.197297
9408000	847.12	218	2880	40771.33	64.08248828125	2.4398822493360206	71.353294	54.343857	14.8028330078125	13.000683275312879	103.03875	1.8015358
9424000	807.88	217	2880	40837.4	64.68323046875	2.4555612902145203	71.61779	55.413437	16.353689453125	14.00241162264558	128.38988	2.302489
9440000	809.67	223	2976	40906.34	64.3641328125	2.3993421543076137	72.04591	56.561028	14.916306640625	12.958791055688799	113.60678	2.060213
9456000	868.44	222	3009	40974.08	64.236921875	2.2357825549038752	70.90379	57.23874	16.94559375	14.704569867901611	110.38043	2.1390238
9472000	854.11	223	3006	41041.86	64.62177734375	2.608410656385177	72.45708	56.45172	15.04465234375	12.363389755645496	109.64634	2.2643147
9488000	867.64	223	3006	41109.75	65.28216015625	2.3151639006167035	72.1497	58.16723	17.01516796875	12.936964360892395	95.37647	2.1711726
9504000	840.64	223	2598	41177.97	67.1739296875	2.385070548943469	75.92513	58.757683	16.6598671875	14.41735174191155	169.94931	2.0991077
9520000	842.57	215	3008	41245.98	68.930484375	2.527767762924682	76.15399	61.11853	16.0974638671875	14.049769237428777	126.86836	2.4323668
9536000	861.08	218	3008	41312.93	70.68215625	2.57071719838307	78.19935	61.288048	16.8940546875	14.52548676034645	105.33295	2.6848755
9552000	861.12	217	2280	41382.36	68.82296875	2.204004035627544	74.97129	60.272568	17.04043359375	14.528982887662853	106.797195	2.288781
9568000	807.94	222	2590	41450.27	68.7379609375	2.1771959325945494	74.686356	61.590508	16.98238671875	14.645150114457687	115.07544	1.8765618
9584000	826.14	217	2582	41518.19	68.350546875	2.200259439603089	74.96959	60.26519	16.395705078125	14.539863844788918	125.651375	2.542637
9600000	772.83	218	2957	41587.27	68.482484375	2.180557733986881	74.57359	61.289623	17.658126953125	15.849581027585556	143.19989	2.3824592
9616000	854.45	223	2975	41654.37	67.9284453125	2.1640549413225396	73.80121	60.850662	16.0717119140625	14.615268129596528	140.45679	2.2393408
9632000	883.97	223	2323	41722.64	68.152359375	2.3332238627594224	74.83879	58.164867	17.168609375	15.594012272343509	130.4766	2.3945756
9648000	947.26	215	2323	41788.83	68.0610625	2.373701125089256	75.90677	59.018284	16.73856640625	14.47567248006116	128.2754	2.2658806
9664000	849.61	218	2326	41853.97	67.235296875	2.371339798807048	74.443954	57.95271	15.4935146484375	12.887575775722912	104.30295	2.296619
9680000	827.67	218	2968	41921.85	65.8223828125	2.1988691163016045	72.356064	57.30707	15.909564453125	13.53986128990988	123.4301	1.3185892
9696000	880.58	215	1892	41990.06	67.006328125	2.376820231751341	74.50627	57.84581	16.153466796875	14.302093378243619	135.29028	2.1992078
9712000	818.78	215	1670	42055.72	66.7729921875	2.4586305655410086	73.630936	59.483055	16.04868359375	14.085305396937619	114.13624	2.360909
9728000	858.83	218	2301	42121.7	66.24865625	2.3424873682290155	73.88469	58.180794	16.16455078125	12.915939764492554	90.0056	2.7646325
9744000	784.07	218	1826	42187.63	67.0155625	2.441668510913695	74.48677	58.845367	16.4893984375	13.6228226471242	142.13815	1.9802213
9760000	886.77	223	2952	42255.17	67.069734375	2.317905632988	74.54578	60.054024	16.082279296875	13.141801151288206	126.47064	2.5183024
9776000	834.08	223	2952	42323.28	66.6839375	2.352348394424176	74.44187	59.51323	15.46671875	13.159891123219827	102.29022	2.1254687
9792000	774.07	217	2315	42390.52	64.999625	2.205382708426136	71.2188	56.629356	14.9081318359375	11.942838466001287	105.463936	2.0006366
9808000	819.5	223	2562	42455.97	65.3945859375	2.294936469368488	73.322044	57.08603	15.5278095703125	12.825957566591276	102.92625	2.4931657
9824000	825.37	218	2562	42524.7	65.75853125	2.22846486713668	73.26369	57.136772	15.978626953125	12.005485725284087	90.01198	2.0964704
9840000	798.73	218	1869	42590.27	65.72646875	2.354314004884172	72.32594	56.31273	15.7156064453125	12.65596512025061	120.78841	2.0591478
9856000	842.55	226	2329	42656.88	66.8630625	2.4261253026946075	74.50901	59.0776	16.3335673828125	14.260390400511481	122.329994	2.8728352
9872000	827.49	215	2977	42723.89	67.9331875	2.345480611063541	74.06474	60.105835	17.712490234375	16.74603871069215	157.04123	1.7852167
9888000	795.15	215	1672	42788.99	68.763484375	2.4362903649170184	75.71906	59.719948	17.90141015625	15.101347725451527	109.369446	2.035934
9904000	859.88	223	2321	42855.98	69.343609375	2.438963302755394	77.36055	61.178417	18.79921484375	15.681617422957366	103.4175	2.1395564
9920000	840.56	218	2599	42923.41	69.42259375	2.401627967552687	76.422516	61.158394	18.116890625	17.15036260549613	171.88924	2.2465668
9936000	829.21	223	1893	42989.38	69.7165703125	2.407424023658379	76.27249	61.50228	17.830927734375	15.099231147644572	156.30167	2.5856771
9952000	901.29	217	2526	43058.11	69.3123203125	2.386635560129573	76.72184	60.651127	16.72712109375	13.983638318585045	121.68065	2.2131166
9968000	824.76	218	2310	43124.83	69.082703125	2.3102891669997176	76.41199	60.281776	15.9022412109375	13.561785119408137	115.08703	2.1081219
9984000	850.65	226	2974	43182.25	68.982515625	2.3668507392471962	75.14732	60.31396	16.92808984375	15.564357318887279	125.003784	1.1715983
10000000	847.56	222	2978	43243.68	69.621203125	2.2845908755726922	75.99278	62.417854	16.047072265625	14.611989405108396	122.99153	1.9438906
10016000	860.83	218	2978	43310.68	70.85915625	2.2119930121809834	76.45822	63.980896	16.8846953125	14.799149574384334	113.56344	2.0898273
10032000	869.35	218	2985	43371.56	70.079765625	2.2974941767472448	76.56878	63.18931	15.96830078125	14.160495224390989	107.437744	2.2964187
10048000	869.88	218	1885	43427.38	68.7968984375	2.2631016120028726	75.4494	61.688396	16.2849443359375	13.200352149658736	93.48544	2.8193345
10064000	779.4	215	1880	43487.82	68.7325859375	2.3661553030113534	74.77523	60.383133	15.2120009765625	13.42511114944677	104.016235	2.1219053
10080000	792.28	218	1892	43547.88	68.709921875	2.3431501315670107	75.62473	59.10704	14.7111171875	14.097003781832507	125.50109	2.0376742
10096000	835.58	215	2320	43609.5	69.686171875	2.616725985427687	77.9683	62.079372	15.1503193359375	13.416547618519452	149.65092	1.9532593
10112000	850.57	223	3003	43674.22	67.82615625	2.4392361605377615	75.27048	56.266563	15.307177734375	13.591240860385044	103.49703	2.23892
10128000	836.35	218	2987	43731.86	68.173265625	2.580858967051958	76.298706	60.453312	15.8399013671875	13.841159181947154	100.02505	2.028582
10144000	848.83	215	1879	43788.03	69.13509375	2.6078841175007184	79.0661	61.132603	15.81752734375	14.243033384781487	121.89549	2.3893356
10160000	830.13	223	2338	43844.02	68.5464375	2.6225300880066182	76.0723	59.463333	15.387859375	13.64464524089945	90.137375	2.0222108
10176000	858.03	222	2926	43900.48	68.042140625	2.580433814666635	74.83008	58.800224	16.406443359375	15.068212609662766	103.951035	1.7205393
10192000	838.37	218	2959	43956.55	66.70725	2.621709991827853	75.75514	58.07298	17.005697265625	14.54842882410331	108.81783	2.5317163
10208000	838.45	215	1828	44013.16	65.274171875	2.5103521019532797	74.25069	57.366234	17.4651953125	14.702449838377277	145.16612	2.0537062
10224000	822.49	215	1828	44069.1	65.3361875	2.419601150306079	76.22534	57.5914	15.6536943359375	14.993807054914372	226.90057	2.5246277
10240000	831.17	223	3013	44125.55	66.54271875	2.598063055552155	74.17598	58.763824	15.9868115234375	14.249134293879049	132.71284	2.498973
10256000	861.92	223	2591	44183.15	67.78253125	2.56753639975415	75.99979	57.251587	16.3040966796875	13.284782177363692	115.4937	2.5884442
10272000	761.62	218	2260	44243.86	68.48246875	2.5584921019884934	75.449425	59.579014	17.373546875	15.667467288939843	185.11539	1.9111793
10288000	881.77	223	2921	44302.19	68.742546875	2.3562969367009434	75.65607	60.391426	15.756984375	11.783545200829842	94.021225	2.679291
10304000	895.76	223	2921	44358.04	69.68725	2.475617524761499	76.09825	61.37823	15.9969375	13.086269044307473	101.28623	2.6453545
10320000	854.05	217	1849	44414.54	69.6128125	2.3155401258062343	77.04555	62.237038	16.69443359375	13.903399426938723	129.65823	2.0848012
10336000	796.54	218	1809	44471.18	69.487984375	2.302645599698855	76.357574	62.031	15.908064453125	15.220262501842733	143.67857	1.8569598
10352000	799.62	218	1809	44530.62	70.12275	2.3401157239680477	76.989	61.84523	17.045388671875	16.220823807686216	154.43034	2.5976288
10368000	815.17	223	1799	44586.17	69.494375	2.2804568398541334	75.98923	61.50718	16.59016015625	14.830652379447102	109.77186	2.4216123
10384000	824.74	222	1809	44642.67	69.9736875	2.3430711516885268	76.12001	62.208183	17.1372421875	15.433327371309144	109.647354	2.4731708
10400000	868.38	231	2301	44700.6	68.2264921875	2.449427448245559	75.87062	57.689697	16.01075390625	13.97397245775159	125.30583	2.4292316
10416000	818.85	223	1543	44758.66	66.8794296875	2.243785471516272	73.94218	60.702126	15.498681640625	13.188784297652305	105.33772	2.243451
10432000	824.04	222	1888	44817.25	67.191765625	2.3887546809543356	76.74198	59.651596	15.9282626953125	14.274191089165088	114.43429	2.1715872
10448000	881.63	217	3019	44878.18	67.581828125	2.2541788450841693	75.159805	60.87429	15.371919921875	13.032094996584394	122.97672	1.8252373
10464000	886.46	217	3019	44938.59	66.8244765625	2.1773318363954655	73.39483	58.76242	15.9105625	12.21219165424454	90.94811	2.7197764
10480000	918.94	223	1890	44997.17	66.6909609375	2.2264698445633617	73.09772	59.293343	14.9951865234375	12.291492230400669	86.42793	2.3679733
10496000	840.76	223	1614	45052.91	66.82184375	2.160522488166925	73.33972	59.724186	13.76220703125	11.845551643971673	96.775536	1.9905149
10512000	781.13	223	2263	45109.08	66.95490625	2.407407594929658	75.010315	58.531292	15.459853515625	13.515625794797664	104.7657	2.3046415
10528000	864.55	223	2203	45166.47	67.672078125	2.423821596737784	74.68763	59.93277	15.042904296875	13.123264170929426	86.43322	1.8666081
10544000	847.21	223	2974	45225.25	67.5769609375	2.4343215454657483	74.78502	59.663048	15.00984375	12.96060919189372	111.86275	1.9145386
10560000	781.25	223	2320	45284.41	67.327140625	2.3929644394753864	73.84367	59.10807	15.10714453125	13.937238226241238	107.206505	1.9880627
10576000	739.71	226	1831	45342.59	66.31728125	2.4465034040953224	73.01432	58.112137	16.29182421875	14.667625915600656	161.47035	2.4108744
10592000	780.4	223	2316	45399.03	67.23396875	2.41025549329708	75.2912	58.559494	15.6779375	14.050049488347007	112.336044	1.8660426
10608000	868.73	217	1892	45457.48	67.129359375	2.38148754146568	74.3831	60.110283	16.616681640625	14.955402451956951	130.71945	1.6411223
10624000	832.99	218	2602	45516.64	67.75275	2.319235019186014	75.62831	60.458435	16.74720703125	14.27503830993108	130.5065	1.851518
10640000	845.84	215	2604	45574.44	67.5928359375	2.3121642492749084	74.85679	60.12619	16.287775390625	14.245072613012542	137.9168	2.1403737
10656000	872.37	215	2604	45631.21	67.17903125	2.253686216512849	73.55742	58.46251	15.6495	13.056935417623846	103.28874	1.8265122
10672000	930.36	218	2579	45687.01	67.386890625	2.196458886622966	73.979065	60.268757	14.859857421875	12.579118361395603	82.80391	1.9355694
10688000	839.77	222	2996	45743.0	68.298515625	2.133330637612229	74.212524	59.102318	16.29406640625	13.145156546234054	85.2318	2.2985525
10704000	911.27	223	3010	45798.81	68.73884375	2.312014412699724	76.89932	60.842613	16.0840498046875	13.949210327111711	96.72693	2.248315
10720000	853.22	223	1676	45855.52	69.834828125	2.23302865906094	76.25448	61.211166	16.68366015625	14.261650938793867	116.35181	2.3016129
10736000	880.69	222	2335	45911.93	69.620421875	2.370715296197542	76.90064	60.577957	16.853658203125	16.236629114443677	140.45834	2.1602552
10752000	937.68	223	2335	45968.05	68.9264375	2.2242788727824236	76.395584	61.247726	15.73873828125	14.338411043417608	122.843506	2.0212946
10768000	931.68	223	2335	46023.72	68.4533515625	2.157804466856879	75.24146	60.561996	15.060580078125	13.147542546042587	144.58633	1.6233141
10784000	859.61	223	2327	46078.73	67.896828125	2.2764390623707675	74.03516	60.689007	15.2462158203125	13.564689915364818	102.8382	2.3618045
10800000	903.18	223	2145	46136.25	68.377671875	2.271015999916117	74.462456	59.977737	15.36915625	14.143912670297425	99.4344	2.273127
10816000	853.92	223	1872	46192.37	70.3331484375	2.4350795273845782	77.70303	62.61545	16.98474609375	15.90007222860953	166.26924	2.1950293
10832000	900.51	218	3004	46247.67	72.3152109375	2.393188576460284	79.28706	63.58361	17.176306640625	15.109698354864666	147.54942	2.5017533
10848000	912.12	217	3004	46303.73	72.76284375	2.3715519789923434	79.62883	65.79445	17.562267578125	15.909404647880448	130.39503	2.143044
10864000	857.42	218	1887	46359.68	73.56725	2.509292009057286	79.59573	65.65001	19.4284609375	17.099228783778525	170.68816	2.780011
10880000	831.54	223	3013	46417.74	74.112125	2.5195279311993644	81.39379	66.53812	19.0461640625	18.043111566467687	138.19394	2.245648
10896000	870.75	218	2330	46473.66	74.988921875	2.547577644639855	82.325226	66.11598	18.810744140625	15.990036937105556	132.57535	2.2917368
10912000	901.88	223	3006	46533.58	76.48953125	2.44916220528827	84.332504	68.48111	17.794712890625	15.366176838270475	124.45192	2.4853468
10928000	832.44	218	2603	46590.48	76.2180234375	2.3995257099711393	83.35793	67.195404	18.353296875	17.78762737129379	176.65204	2.5312483
10944000	796.59	217	3013	46646.38	74.4185625	2.461989556867575	81.85948	63.313805	17.210521484375	16.42072813549996	121.38063	2.6485023
10960000	860.25	218	3011	46702.48	73.5086640625	2.4386307473406053	80.18993	66.11151	17.42521875	14.888589380797631	124.97804	2.2616978
10976000	823.69	218	3012	46760.34	73.1540703125	2.401662835412165	80.503265	66.39204	17.2761484375	15.562604417320387	116.95955	2.3883052
10992000	838.55	223	2320	46819.07	73.096546875	2.2530972605782025	80.04043	65.75541	17.78782421875	16.180315007749385	135.10062	2.2056801
11008000	855.91	223	1692	46874.99	71.215109375	2.391601516243875	78.76445	61.71536	15.911638671875	14.642398838646624	127.1966	1.7651439
11024000	894.4	218	1865	46931.36	69.887	2.4590683377742373	77.01914	61.08563	15.3070947265625	14.403384476399983	118.4074	2.460804
11040000	836.32	218	2531	46988.44	67.66240625	2.2321142408879973	73.89053	60.70749	15.7241591796875	14.720958698400047	127.988815	2.3282652
11056000	928.11	218	2840	47045.93	67.82559375	2.16649288165228	73.568085	59.468002	14.920029296875	13.567436889479161	93.62	1.6849159
11072000	867.08	218	3003	47105.53	68.1747734375	2.264827877014057	75.44559	60.00873	15.51655859375	14.673508761540303	114.98752	2.1851778
11088000	828.74	217	3019	47161.81	68.9868125	2.2528698061098096	76.717224	61.102367	15.3232421875	15.035677362526771	155.47137	1.7000127
11104000	768.57	223	1875	47217.11	68.66428125	2.168831500630005	76.14319	62.649567	15.353654296875	14.90764327870103	125.956024	1.8628446
11120000	797.76	223	1674	47272.58	68.466578125	2.3082498950774375	74.6107	61.660583	15.735751953125	13.961296389483321	112.69746	2.6614177
11136000	757.23	222	1694	47330.83	67.1668984375	2.2407997665454182	74.68044	60.232487	16.67026171875	15.44029579946576	129.46689	1.9102852
11152000	750.86	217	1824	47389.77	69.0364921875	2.3766086246345863	76.77365	60.706482	17.7689375	16.800573836925928	121.575134	2.4594345
11168000	814.47	218	2995	47446.27	70.6361640625	2.2153673598440733	76.79202	61.954025	18.280892578125	18.07202257634712	136.37766	2.0603647
11184000	814.96	223	2325	47506.32	71.25121875	2.308562949244616	77.40657	63.109516	17.0654609375	16.067424342438958	135.36151	1.7604189
11200000	705.62	215	1662	47562.92	70.82228125	2.322135752518573	77.92787	62.31932	17.3531328125	16.325762807599528	126.53703	1.6455648
11216000	832.02	217	1891	47618.88	69.8785234375	2.4708629209688566	76.701706	60.418053	18.79523046875	17.73365444571423	163.49081	2.4870522
11232000	803.45	222	1671	47675.95	69.42653125	2.5541010412484173	76.72545	58.74638	17.242392578125	15.998873007183974	151.9512	2.583323
11248000	838.0	226	3008	47733.04	70.26696875	2.406221184892403	78.423096	61.533955	17.31705859375	16.529504870080046	201.33138	1.8908417
11264000	881.27	223	2995	47790.31	71.1941484375	2.3905717927085455	78.13221	60.84945	16.647826171875	16.570052994785502	136.11168	2.1738434
11280000	885.48	218	2984	47849.94	70.47615625	2.489142045966843	77.90733	60.977802	16.63425390625	14.576726956007647	111.95337	1.7320071
11296000	841.82	217	2962	47908.94	70.923515625	2.45308976885529	77.64384	63.33499	16.766078125	15.621332569598536	109.32344	2.398426
11312000	875.21	215	3006	47965.52	70.674359375	2.5544538310566507	77.397995	61.00235	16.381462890625	14.78730504943345	106.69996	1.8748038
11328000	858.03	223	3006	48022.4	69.829953125	2.4667951120836933	77.555084	62.694756	16.7282578125	14.458294548459026	150.6665	1.9195523
11344000	821.06	215	1891	48078.93	68.97484375	2.319064584455336	76.313065	61.17919	16.99735546875	16.74531837559382	202.63705	2.1310887
11360000	826.46	217	2586	48135.7	68.7716875	2.3023804130521635	76.32115	60.734604	16.81802734375	15.296773556864858	113.764	1.8780853
11376000	837.99	223	3013	48191.67	68.5508125	2.31568298679083	75.73184	61.379784	16.55518359375	16.397372121776097	155.03508	2.167309
11392000	842.56	223	2453	48247.52	68.372546875	2.1889935749320393	75.01496	61.151245	16.74576953125	14.976682397146572	126.35126	2.169217
11408000	777.81	223	2331	48304.43	68.103796875	2.1790804486210464	75.498535	60.797173	16.864947265625	14.874291474722417	113.14054	2.1135411
11424000	882.06	218	3006	48362.12	68.805546875	2.222331616231025	75.95553	60.909348	17.40981640625	14.961559598684891	120.94406	2.012576
11440000	782.6	217	2320	48419.18	69.0503515625	2.074716895220285	74.45264	61.828556	17.44443359375	15.83816099646673	118.71724	2.4488044
11456000	823.64	223	1871	48476.01	69.41134375	2.121048485935081	75.54463	62.040733	15.315626953125	14.599232642505564	111.2001	1.8095162
11472000	891.7	218	2969	48532.9	69.536734375	2.1575587061103345	75.70433	61.651234	16.4268125	14.150707248226146	113.557495	2.0109153
11488000	762.48	217	2942	48593.62	68.59275	2.3720720026882613	74.746414	61.157455	15.504990234375	13.952001424526877	128.0861	1.3485267
11504000	855.45	217	2316	48654.56	66.2350546875	2.237974155416568	73.08188	59.51267	14.479474609375	13.137061124924402	91.64215	1.9037606
11520000	898.68	222	2307	48711.95	65.783296875	2.1311269667566735	71.73166	58.562767	14.7230771484375	13.624974770618843	108.48835	2.1808448
11536000	867.24	217	2320	48768.37	65.617515625	2.1303913684608515	72.77425	57.870285	14.9876220703125	14.52860863090475	116.402916	2.0495846
11552000	823.54	223	2314	48823.86	66.2932421875	2.135498880531198	73.316795	59.25183	15.3610498046875	14.009687496514688	109.83944	2.065961
11568000	917.3	223	3016	48879.74	66.8985625	2.3080607728675604	73.73956	59.503952	16.55964453125	14.307455442880121	114.31177	2.0252655
11584000	911.54	217	1825	48935.16	67.406765625	2.3555187857455095	74.449974	60.43801	15.321087890625	13.466041781087716	96.00058	2.0946076
11600000	802.19	217	2315	48991.61	67.976390625	2.329174050562237	75.26658	58.766354	15.863578125	15.01523809335037	130.6295	1.8276114
11616000	772.05	218	2329	49047.03	68.106078125	2.332753578458835	74.62588	60.004463	15.412802734375	13.319753892245908	96.274765	2.446026
11632000	791.27	215	2997	49103.06	68.35775	2.3100300364997963	75.265625	59.065453	14.3633505859375	13.285993564652966	98.721214	1.8273877
11648000	798.26	218	1895	49158.96	68.25440625	2.294707736019993	75.899506	61.19566	14.9895419921875	14.125798649987901	110.242516	1.8298867
11664000	813.6	217	1889	49214.88	66.9404921875	2.242866948447344	72.801735	59.890812	15.9393359375	14.183446557519085	107.84475	1.9188067
11680000	806.68	218	1895	49271.4	67.6486875	2.2676299318478974	75.30791	59.820053	16.550935546875	15.051324173473906	158.48647	2.0091236
11696000	861.42	218	3011	49331.53	70.0993125	2.3531046645867666	77.44154	60.376602	17.58132421875	15.318880813394953	96.13731	2.2499714
11712000	851.24	223	3011	49389.43	70.5737421875	2.258055458381171	76.87245	61.328682	18.30947265625	16.528566181009168	110.20615	2.2394557
11728000	801.37	223	2599	49447.43	70.954953125	2.2460735053435474	77.844025	63.431396	16.473052734375	14.4965669427282	113.37445	1.8921638
11744000	792.79	223	2175	49507.46	70.450359375	2.3150325026403515	76.48162	62.428795	15.793771484375	13.714845970699052	100.6425	1.4341599
11760000	731.08	217	2294	49565.4	68.6944375	2.2924479018753074	74.65062	60.563675	15.7706162109375	13.955097634914633	127.57774	2.2999375
11776000	751.21	218	1670	49626.23	69.2191171875	2.392177192172436	75.98505	60.56987	16.367955078125	15.237663042605975	108.00115	1.6313963
11792000	736.09	218	2998	49684.22	69.018765625	2.428457385551062	76.60535	60.54361	15.8715244140625	13.159633472289416	91.83522	2.2472422
11808000	810.72	223	2329	49740.36	69.163546875	2.390711701859145	76.81796	60.10074	16.8333671875	15.290747815263975	126.20014	1.9070178
11824000	796.06	223	1886	49797.1	68.2249765625	2.3056615526378756	74.438385	60.979073	16.45730078125	15.85677891313365	117.40988	2.1573153
11840000	902.9	222	3011	49854.31	68.092859375	2.3750442018913036	75.16931	60.291702	15.523642578125	14.024700308741004	107.03807	2.301774
11856000	828.76	218	1887	49912.41	68.768359375	2.351076880920741	75.82285	59.48393	17.644125	15.286083335831975	107.31901	2.59169
11872000	921.47	215	2321	49970.29	68.8309921875	2.23233724823194	75.55559	60.965008	16.2473291015625	14.361829836410122	123.59435	2.3472462
11888000	782.29	215	1889	50026.9	68.514421875	2.3073707896516114	75.23042	60.166367	16.77665234375	15.00665269138991	133.58798	2.3478985
11904000	817.18	218	2331	50082.45	70.144078125	2.323843483360325	77.30351	61.72577	16.34984765625	13.830780324153803	98.01324	1.8968248
11920000	796.09	223	1549	50137.88	70.79721875	2.3923735435493763	79.020355	61.63985	16.512046875	14.795095787962984	121.99672	1.9311696
11936000	742.33	218	2318	50193.32	72.7051796875	2.4119350455728488	80.26407	65.2386	16.89321875	14.988559178586845	144.30826	1.7652256
11952000	917.12	222	2590	50250.27	72.144328125	2.4732758159410264	79.3923	64.35685	18.35727734375	16.7080285716179	159.75293	2.0234058
11968000	879.14	222	2316	50307.19	73.103671875	2.4142106548388647	79.78183	65.14405	19.5225234375	18.27329762932788	149.03339	2.0237846
11984000	823.52	218	2949	50365.57	74.35134375	2.4289033099451487	81.18198	65.72221	18.498578125	17.127645781017307	148.89568	2.2317772
12000000	856.3	218	2305	50422.47	72.491140625	2.6897004073409367	80.0784	64.74432	18.6247578125	16.615931737341725	146.77013	2.6260672
12016000	890.94	223	2595	50478.68	71.6513984375	2.462798007031332	78.796524	63.467804	17.11763671875	15.573177060253313	146.84723	2.3710933
12032000	832.19	215	2320	50537.03	73.0548359375	2.2997505384416153	79.409874	65.76912	17.03552734375	15.187838473594589	99.81307	2.2938535
12048000	955.99	215	3014	50594.05	73.8669609375	2.3505004869309216	81.113365	64.85748	16.93559765625	14.999446343948833	125.56977	2.6893048
12064000	822.33	223	2310	50650.13	72.71909375	2.4009315208828323	79.373184	63.93862	16.842287109375	15.906269891932551	161.08826	2.3164191
12080000	832.54	223	2610	50706.78	72.79440625	2.343825832106558	80.84273	64.96617	16.82805859375	16.278350269606563	155.89822	2.358032
12096000	889.29	222	1897	50762.78	73.330359375	2.370076104724804	80.5465	65.78062	18.6750078125	17.372900952345294	142.00706	2.8149962
12112000	819.95	223	1821	50821.14	73.593	2.407307498956303	80.96177	64.87886	19.90696484375	18.028451472602963	143.30101	1.9334044
12128000	964.45	215	3011	50878.28	72.549171875	2.24266207956638	79.451836	65.04737	17.55580859375	16.594219626122825	135.28293	2.1543016
12144000	968.75	218	3011	50934.98	73.8815625	2.3697985805759947	80.06966	66.32292	16.424314453125	16.07208954989985	123.20409	1.9523394
12160000	802.77	218	2973	50993.48	73.911625	2.439604059832251	81.714485	66.765724	18.36803515625	17.279503754448506	140.33203	2.5419912
12176000	817.71	218	2332	51051.33	73.2444609375	2.267902303754507	79.27899	65.96666	17.170705078125	15.627627279116941	150.0874	2.1163092
12192000	861.52	223	3016	51108.97	74.636859375	2.375367878580863	80.52408	66.9379	16.3538017578125	14.64284061410217	142.34201	2.5859292
12208000	919.36	223	2997	51165.89	74.95078125	2.393582729142655	82.28297	67.5041	17.5745234375	15.241778008979136	128.90839	2.3263505
12224000	878.08	223	3008	51222.24	76.324078125	2.4566023323955486	82.380066	65.89116	18.0965859375	15.33838679180441	107.0203	2.892073
12240000	873.33	218	2295	51278.23	76.6902578125	2.4530167173553874	85.11911	66.93076	19.08833203125	16.58091900348108	118.22252	2.8406801
12256000	852.97	222	3008	51333.95	76.9386484375	2.4608671616932107	83.72691	68.68568	20.04292578125	19.325935456013507	181.2366	2.6388988
12272000	859.99	218	3013	51390.22	75.6438125	2.554522070331846	83.28933	66.75073	19.444091796875	18.800791206755104	163.76025	2.0638885
12288000	860.24	218	2978	51447.29	74.07471875	2.590398342768685	80.98361	64.79017	17.835470703125	17.04944738840529	137.06197	2.53577
12304000	813.18	223	1865	51508.85	73.0791875	2.429427739329779	79.65689	63.10527	17.8331796875	17.10348831379143	138.10583	2.2011414
12320000	931.84	218	3003	51565.48	72.531890625	2.426481606829372	79.571915	64.436165	16.514201171875	16.26257590297429	134.03114	2.2962692
12336000	859.74	223	1886	51622.44	72.378640625	2.3756133048580845	79.558464	64.78074	16.8491875	16.547684883390787	121.37614	1.9017308
12352000	802.58	223	2214	51679.9	72.8456875	2.3781406044166102	79.72961	63.74064	16.027318359375	14.402024597257151	147.66591	1.955554
12368000	838.68	223	2314	51736.23	72.840984375	2.5122988492240528	80.399864	64.37239	17.76453125	16.74702119034905	134.29211	1.9646332
12384000	856.7	223	1884	51792.35	73.5572265625	2.426628902826151	80.35513	65.555115	17.867833984375	16.490866790438883	159.23369	2.5814884
12400000	824.64	223	2309	51849.18	73.953	2.6204628758281903	82.97728	65.68512	18.58517578125	16.01359139528045	147.45111	2.3550248
12416000	841.09	223	2592	51905.23	73.6794140625	2.606448583561548	81.87549	66.11281	20.490671875	18.579739469379003	124.88721	2.7065763
12432000	862.08	218	2778	51960.68	73.7996875	2.6332142683064172	81.10436	65.55098	19.96134375	18.983999018910637	139.69559	2.2908359
12448000	789.76	222	1826	52019.25	74.224546875	2.7286484678201957	82.93875	64.87174	20.497791015625	18.83812125717424	133.40686	2.885777
12464000	920.28	223	2596	52081.4	74.6226875	2.569374163828616	81.10721	65.350266	18.95826953125	18.00188011014405	195.0605	2.4176376
12480000	832.08	218	2308	52141.43	74.698953125	2.634703048969656	83.66729	65.14312	19.34855078125	17.80833284588987	128.11436	2.0876007
12496000	870.69	218	1822	52202.96	74.26459375	2.4761189468728073	81.6788	66.826256	18.2589375	15.45220251291058	117.91085	2.449593
12512000	813.99	223	2594	52265.66	74.424734375	2.6294261419438083	81.86105	65.80121	19.41987109375	17.81763697856705	144.18129	3.0510988
12528000	808.58	226	2330	52326.17	74.388796875	2.50218059197248	81.457184	63.879585	20.8871171875	19.24801775508325	140.17894	2.4562209
12544000	808.73	218	1820	52386.94	72.591609375	2.3999737547393094	78.76003	63.486298	18.16287890625	16.233245208521925	116.21077	2.3812523
12560000	782.52	218	3002	52444.53	71.677390625	2.494086267271794	79.08974	61.79387	18.126818359375	16.364798348895107	128.40741	1.877567
12576000	923.44	223	2946	52501.03	70.92353125	2.2247616620943917	76.557175	64.463905	18.833228515625	16.361160181967538	107.32102	1.799983
12592000	888.42	223	2998	52556.76	71.1013359375	2.289311739843986	78.32645	63.784576	18.12608203125	15.839065629007287	103.98687	2.2587285
12608000	867.08	223	2629	52613.86	72.262703125	2.307295029154811	79.61988	63.291027	17.36018359375	15.461759278943648	115.19515	2.0372844
12624000	910.35	218	2584	52670.32	72.873703125	2.37560580267171	79.95776	64.244415	18.200689453125	17.46229330586335	134.00009	2.4080281
