TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
6048000	1248.69	223	1887	16166.43	7.67387353515625	7.656968843804969	62.733723	1.0739694
6080000	1302.27	808	1896	16251.43	8.3022021484375	9.98167226721054	141.10635	0.98755634
6112000	1321.68	635	1894	16335.86	8.213412109375	8.692805034912494	93.77115	1.3011484
6144000	1263.04	711	1666	16421.0	7.9216015625	8.286277247654702	85.91745	1.0746021
6176000	1264.47	231	1889	16505.96	7.806611328125	9.066467235092178	106.25421	1.0582653
6208000	1260.62	636	1542	16591.7	7.274283203125	8.271692125859134	97.20344	0.95624304
6240000	1251.92	223	1892	16677.16	7.039212890625	8.55245944158755	111.028984	1.0187612
6272000	1140.68	231	1825	16761.83	6.629669921875	6.933200807527502	53.29106	0.7187797
6304000	1326.18	711	1892	16846.85	6.145126953125	7.667310123586367	122.59979	0.6654717
6336000	1294.07	223	1829	16931.46	5.8291279296875	7.422381166950402	118.97699	0.73010373
6368000	1353.61	627	1896	17016.37	5.6319228515625	7.165871534136654	102.440506	0.65889007
6400000	1275.74	231	1893	17101.6	5.31779296875	7.311801248666432	91.26122	0.72348434
6432000	1340.11	577	1895	17186.9	4.94867333984375	5.859149495660612	66.862816	0.54845786
6464000	1286.0	231	1891	17272.08	5.0491572265625	6.679995789669332	101.08581	0.52608645
6496000	1197.14	231	2511	17357.17	5.240921875	6.352522874811235	86.62735	0.80713725
6528000	1278.45	231	1896	17442.21	5.667333984375	6.903520388178773	76.911934	0.8310782
6560000	1095.62	223	1890	17527.33	5.65679052734375	6.741512024390374	76.66702	0.79519516
6592000	1501.23	231	2539	17612.53	6.02773095703125	7.326586858831334	106.93614	0.5585712
6624000	1320.61	626	2869	17698.42	6.55513916015625	6.59524805257543	56.577408	1.0279083
6656000	1391.73	615	2023	17784.0	6.60863720703125	5.910744321783848	45.392147	0.876571
6688000	1418.88	622	1897	17868.65	6.9467744140625	6.391060040204598	67.263916	1.0399008
6720000	1326.72	610	2840	17953.44	7.71955517578125	9.067524038429674	159.47887	1.1277695
6752000	1321.59	231	1892	18038.54	8.17394140625	7.525176492946859	95.88226	1.231293
6784000	1264.48	543	2332	18123.57	8.2707890625	7.6693408492842465	72.80253	1.0030729
6816000	1374.72	583	1893	18209.14	8.654966796875	8.55136502261481	126.62923	1.0086899
6848000	1384.49	223	1896	18294.84	8.74928515625	8.26080589667255	81.84195	1.2131913
6880000	1376.15	562	1894	18379.81	9.773896484375	8.982447293193543	66.781006	1.4355378
6912000	1307.31	543	2271	18465.45	10.47838671875	10.358529094422625	77.3485	1.3728023
6944000	1315.04	217	2338	18551.2	10.0449921875	9.515559215700357	98.787	1.5570024
6976000	1267.39	622	1894	18637.23	10.306763671875	10.700178152722506	120.72769	1.4134994
7008000	1320.11	711	1896	18722.82	10.061560546875	11.339258063802058	128.10887	1.3638005
7040000	1319.71	599	1896	18808.92	10.3320390625	11.093072514524549	108.71561	1.2448134
7072000	1387.77	576	2760	18894.84	9.62844140625	10.170180446408018	93.432304	1.2302853
7104000	1200.38	231	1895	18981.42	10.004873046875	10.080342101089625	75.67926	1.0954429
7136000	1309.39	711	1884	19067.29	9.118783203125	8.954684964447381	93.724686	1.2861733
7168000	1246.74	626	1894	19152.93	8.9554248046875	7.895801890878468	67.61145	1.1736444
7200000	1336.57	231	2003	19237.85	9.21241015625	9.018529969595932	115.25003	1.3654053
7232000	1293.56	626	2229	19322.74	8.692302734375	8.249409543264294	84.738266	1.1055717
7264000	1229.21	626	2843	19407.77	8.648896484375	7.317625073666319	53.95238	1.0611632
7296000	1326.47	231	1893	19493.18	8.731431640625	7.8589695471957395	63.373837	1.1238573
7328000	1280.62	626	1896	19576.99	8.14549951171875	6.886653475654921	50.70072	1.2377485
7360000	1351.2	626	2906	19662.14	8.1955927734375	6.609870992027757	62.76231	0.9032686
7392000	1333.24	626	2335	19747.12	7.49244921875	6.0074917420875416	44.470196	1.232049
7424000	1443.86	231	2329	19832.06	8.3599462890625	7.283946389149222	68.70749	1.2438595
7456000	1478.55	626	1896	19917.53	7.66861328125	6.352445087818548	59.22756	0.8957919
7488000	1509.39	626	2699	20003.31	7.8384892578125	7.773572517671653	124.27741	1.1959736
7520000	1418.83	231	1896	20088.19	7.617052734375	7.468346746435921	93.95555	0.9748583
7552000	1392.7	231	1894	20172.66	7.1886513671875	7.2229316892450255	93.485725	0.9454701
7584000	1465.16	622	1896	20257.86	6.8877080078125	6.108102648838672	41.43581	1.0544527
7616000	1684.38	619	2553	20342.54	6.99208349609375	6.501954934383196	59.886024	0.8665496
7648000	1601.83	636	2779	20427.16	6.812361328125	7.184643997791401	103.76665	0.67089945
7680000	1448.07	626	1896	20512.75	6.12418310546875	6.258553521980938	90.330505	0.8370097
7712000	1668.37	636	2577	20597.82	6.1940654296875	6.517133668262452	95.96143	0.90724146
7744000	1615.0	231	1896	20682.97	6.58782177734375	7.959551799175001	78.63055	0.89258295
7776000	1611.72	231	2338	20768.47	5.79473876953125	6.1667999704060446	58.010113	0.79909205
7808000	1538.68	231	2944	20853.9	6.1983779296875	6.744267820712638	85.38405	0.87592125
7840000	1562.93	713	2856	20938.59	6.1751162109375	7.717633775565539	98.30294	0.8261812
7872000	1605.71	231	2856	21023.97	6.5211328125	8.47469855658595	102.84885	0.9835146
7904000	1496.33	759	2896	21110.01	6.394560546875	8.381325503015617	87.73076	0.87623113
7936000	1624.21	636	2491	21195.07	5.2999384765625	6.588433283034746	87.58555	0.65071523
7968000	1550.1	1038	2942	21280.21	5.63110400390625	7.397788943326242	93.97485	0.6545915
8000000	1785.11	627	3020	21365.63	5.715724609375	6.294447578024619	56.26895	0.84688866
8032000	1546.66	626	2986	21451.39	5.8480185546875	7.8766989734755	115.20328	0.8983108
8064000	1705.18	626	3022	21536.65	5.8380185546875	7.169578199761824	85.2762	0.6798707
8096000	1628.38	626	2959	21622.19	5.84948291015625	7.7453118380572645	107.69409	0.71076477
8128000	1668.2	626	1895	21707.3	5.66171728515625	7.73120957952247	87.06675	0.5489516
8160000	1690.72	1045	2607	21792.55	5.7833408203125	6.671659978970751	60.93773	0.6669804
8192000	1743.72	807	2546	21876.63	5.6739052734375	7.391853624091862	90.584785	0.8433461
8224000	1745.29	231	3001	21961.98	5.3598857421875	6.81642490147878	84.5034	0.67147374
8256000	1547.14	623	2996	22047.34	5.5159775390625	6.716868341161676	72.80457	0.8055073
8288000	1619.04	231	2989	22132.6	5.5200654296875	7.868344161496115	82.69558	0.5755849
8320000	1522.02	231	2996	22217.67	5.40660205078125	6.659209435999141	81.41197	0.8907853
8352000	1718.32	552	2604	22302.46	5.2335517578125	7.211171346424934	102.3766	0.718701
8384000	1786.42	627	2986	22387.15	5.26456591796875	8.103348073481726	192.80092	0.6088598
8416000	1706.87	627	2986	22472.04	5.3749013671875	6.42425609749876	58.17232	0.86718893
8448000	1696.52	623	2337	22557.45	5.1930458984375	5.675703081447267	58.137203	0.7199428
8480000	1737.55	623	2999	22641.97	5.37291748046875	5.854631246393747	56.88771	0.7567223
8512000	1666.46	620	2944	22726.94	5.817279296875	7.438123660826701	98.34474	0.88119245
8544000	1654.7	620	2743	22811.89	4.8661611328125	6.443714839865278	72.266495	0.58044124
8576000	1676.33	627	2993	22896.72	5.0648017578125	7.022021165590432	74.034676	0.76431406
8608000	1689.66	636	2985	22982.16	5.0650537109375	7.063148476865681	101.41347	0.7073594
8640000	1610.42	626	2937	23067.08	5.1457998046875	5.979814352260444	56.07852	0.8076474
8672000	1560.61	626	2414	23151.89	5.54611962890625	7.332638668566044	91.15835	0.8310497
8704000	1608.8	628	2331	23236.45	6.2019580078125	8.282651296535427	91.32239	0.5912373
8736000	1693.14	628	2603	23320.59	5.21277587890625	6.506455328172168	80.516235	1.0289745
8768000	1680.93	231	3015	23404.94	5.355099609375	7.6408661771752024	147.06502	0.6238241
8800000	1528.73	223	3011	23490.08	6.0884990234375	7.8680919601736985	92.619385	0.6125725
8832000	1383.36	231	2980	23574.4	6.1522685546875	7.764357919767094	97.94279	0.85534286
8864000	1679.62	760	1896	23658.94	5.6031533203125	6.945407093000381	85.87067	0.8778834
8896000	1791.93	231	2967	23743.2	5.6945634765625	7.226515303899937	73.72638	0.6756669
8928000	1595.87	231	2905	23827.38	6.17353173828125	7.206503139526132	93.34908	0.79785365
8960000	1484.94	626	2977	23912.37	6.21097265625	7.166676629111293	80.99222	0.8943888
8992000	1569.21	231	3021	23997.07	7.0281318359375	9.05182647314894	102.56534	0.9696163
9024000	1464.69	223	2891	24081.33	7.1807197265625	9.860868844833096	144.7427	1.0955552
9056000	1687.49	223	3003	24166.02	6.46959375	8.433136834831982	108.32203	1.0083148
9088000	1459.48	619	2979	24251.25	7.30178759765625	9.14264304646091	108.420845	0.9930389
9120000	1435.82	231	2587	24336.6	7.17243359375	9.040131446085283	142.24785	0.97248703
9152000	1522.18	619	2914	24421.31	7.42115576171875	11.590557848956191	165.6988	0.9410807
9184000	1515.84	231	2988	24505.96	7.83052490234375	12.278058427536497	161.31662	1.091327
9216000	1434.3	231	2909	24591.43	8.2086982421875	11.278807561085525	164.92303	0.6570785
9248000	1362.26	139	3007	24676.04	8.283654296875	10.946281474774892	149.65152	0.9124901
9280000	1484.39	231	2942	24761.57	8.575412109375	12.003778051097079	159.92392	1.1774433
9312000	1564.82	231	3010	24846.56	8.13786865234375	10.266404555636798	148.77592	1.2300825
9344000	1714.26	619	3015	24930.94	8.8143681640625	11.081823518717487	107.59935	0.89491904
9376000	1817.52	619	3017	25016.03	7.4386865234375	9.355925178062297	140.73395	0.88399327
9408000	1734.08	627	2961	25101.08	7.6823310546875	10.755139759668397	120.96127	0.8393917
9440000	1700.23	231	3010	25185.66	7.9259814453125	10.470581183129234	118.435036	0.8097311
9472000	1458.81	231	2995	25270.23	7.296380859375	9.309058928001262	124.15443	0.95503724
9504000	1412.15	626	2984	25355.04	7.0303203125	10.15969057107548	131.47778	1.0859976
9536000	1200.81	231	2339	25439.16	7.6526279296875	9.194795572768324	102.486	0.86994946
9568000	1601.88	622	2873	25524.12	8.2953115234375	11.18114624043528	122.34451	0.9107697
9600000	1534.38	626	2977	25608.5	7.213375	8.77619560943123	107.13811	0.9050993
9632000	1501.33	624	3003	25693.66	6.8096064453125	8.093684845297597	82.08632	0.7611566
9664000	1553.17	231	2843	25778.59	6.771947265625	7.581282203146774	76.437195	1.0647085
9696000	1513.02	231	2975	25863.09	7.61210107421875	9.25783367613612	72.91753	1.006375
9728000	1789.96	626	2994	25947.88	7.2285390625	8.8237853271711	106.90563	1.0054336
9760000	1810.12	231	3000	26032.6	7.0769990234375	7.984452176730724	69.20301	1.0219729
9792000	1811.23	633	3005	26116.88	6.8898759765625	9.151597794237901	134.09143	0.9223359
9824000	1834.92	633	2992	26201.13	7.07311767578125	9.353322855408125	142.32426	1.0074371
9856000	1785.95	633	3012	26285.98	6.8727041015625	9.282873595363668	155.59048	0.5922213
9888000	1763.4	633	3001	26370.49	7.4141748046875	10.713089248671459	147.5071	0.806591
9920000	1702.01	626	3001	26455.22	7.20519873046875	8.033191399593315	56.419724	1.1683714
9952000	1709.09	626	3010	26540.65	6.8503701171875	7.743389317669621	58.678726	0.81799394
9984000	1706.35	231	3018	26626.46	6.5470703125	7.564404977012402	117.18767	0.9424287
10016000	1734.05	231	3013	26711.65	7.0213583984375	8.470812018336849	86.560776	0.99611396
10048000	1737.94	231	3013	26795.73	7.421650390625	9.239527010350692	101.90041	0.92095053
10080000	1565.83	231	2888	26880.05	7.1642001953125	8.041921412199947	71.05123	1.1628814
10112000	1582.46	231	2606	26964.5	7.37365283203125	7.718458749565874	71.48077	1.1455554
10144000	1622.18	231	2341	27048.87	7.5417587890625	8.683056867399866	72.826294	0.9063585
10176000	1754.57	635	3015	27134.14	7.26768994140625	8.421863288489075	103.061775	0.9975208
10208000	1696.69	636	2999	27219.69	7.066876953125	8.90944723313405	78.26213	0.90651095
10240000	1840.53	627	2946	27304.61	7.402013671875	9.227432775425676	135.64966	1.0054178
10272000	1817.58	597	3018	27389.46	7.4107138671875	8.3551275424137	110.62795	0.9445505
10304000	1864.17	231	2984	27473.72	7.1694580078125	8.106465879931896	87.22471	0.93852884
10336000	1701.77	231	2986	27558.39	7.0996767578125	8.276042230438412	79.68749	1.1041986
10368000	1739.27	231	3019	27643.52	7.317197265625	9.015942477079143	93.77809	1.0259647
