TotalEnvInteracts	AverageEpRet	MinEpRet	MaxEpRet	time	Averageloss	Stdloss	Maxloss	Minloss
4112000	1859.86	620	3013	16631.22	9.177103	11.238033	93.574165	1.1810809
4128000	1890.32	620	3013	16695.43	8.240719	9.049525	111.271996	1.404944
4144000	1689.17	231	3008	16760.68	9.785784	12.195136	130.78595	1.3480877
4160000	1728.61	231	3002	16825.49	9.855093	10.335727	132.28006	1.5856606
4176000	1748.93	231	3002	16890.19	10.166446	10.51604	111.48122	1.0230613
4192000	1839.91	618	2992	16954.98	10.706303	13.451287	187.12979	1.3365171
4208000	1872.27	620	2992	17019.54	9.850477	11.624351	138.19148	1.334923
4224000	1723.27	231	2990	17084.51	9.621058	11.021233	125.60495	1.1574776
4240000	1734.68	231	2993	17149.29	9.311959	11.066531	123.94732	1.2794366
4256000	1813.81	529	3000	17213.81	8.676957	11.603485	120.43535	1.2368072
4272000	1906.71	729	3009	17278.36	8.3989105	11.279817	111.07313	0.990492
4288000	1987.35	620	3016	17343.51	7.727384	10.053161	115.23114	1.0115275
4304000	1824.88	620	3016	17407.86	7.3110433	10.622962	104.615616	0.81947005
4320000	1711.17	620	3000	17472.96	6.4437017	6.8183084	70.93461	0.69390684
4336000	1685.76	231	2991	17537.66	7.6617517	11.173286	134.2233	1.1862323
4352000	1786.65	231	2988	17602.15	7.1626287	8.446747	85.1014	1.0396676
4368000	1754.55	231	3006	17666.96	6.720567	7.296017	103.402504	0.9256571
4384000	1763.54	231	3012	17731.85	6.9731245	7.4667826	74.99837	1.1870251
4400000	1807.27	231	3012	17795.88	8.049613	10.72985	181.41632	1.176471
4416000	1726.64	620	3012	17860.22	7.6729527	9.571329	113.66787	1.2284772
4432000	1751.21	619	2990	17924.97	9.421427	12.765971	243.16371	1.1036168
4448000	1746.9	618	2975	17989.48	9.091799	11.517093	236.9461	1.3510418
4464000	1813.58	618	2975	18054.16	9.703752	9.541542	82.49598	1.3616588
4480000	1753.99	620	2975	18118.83	9.568318	10.253963	123.15898	1.1347792
4496000	1747.91	620	2989	18183.17	9.320193	10.294124	138.83704	0.99218976
4512000	1817.44	620	2989	18247.47	9.199927	9.657046	73.65819	0.92861557
4528000	1816.65	620	3022	18311.85	8.384199	10.312181	133.47014	0.7655804
4544000	1835.05	231	3022	18376.8	8.797874	10.200273	110.29223	0.72751117
4560000	1736.91	231	3022	18441.16	8.518468	11.658171	208.39294	0.9324529
4576000	1703.21	231	3003	18505.59	8.525324	11.101063	139.21266	0.77993596
4592000	1675.08	231	3002	18570.21	8.247174	10.775973	138.04907	0.71109354
4608000	1754.55	231	3015	18635.13	7.7356563	9.553734	130.27988	0.7571821
4624000	1846.39	231	3015	18699.89	9.140159	15.900522	224.24944	1.1152837
4640000	1792.7	231	3015	18764.46	6.8398333	8.719876	116.872696	0.89518577
4656000	1821.76	231	3018	18829.12	7.381138	9.685014	125.354385	0.8228854
4672000	1771.11	231	3018	18893.51	7.126899	8.869996	122.05729	0.97123986
4688000	1795.17	231	3018	18957.98	7.418072	9.41691	109.345695	0.74175763
4704000	1811.41	231	3015	19022.92	7.608092	9.905139	143.17476	0.86816204
4720000	1709.79	231	3015	19087.83	7.9628973	8.69734	99.45056	0.73324144
4736000	1743.01	231	2980	19152.79	8.940059	9.563168	102.89337	1.0272694
4752000	1723.98	231	3006	19217.04	9.631877	13.608432	194.59337	1.2215818
4768000	1904.82	559	3015	19281.45	9.896701	14.273048	179.87413	1.2301791
4784000	1954.55	559	3015	19346.27	10.113775	13.698417	181.79477	1.251884
4800000	2057.2	620	3015	19410.69	8.8371525	9.425021	135.97089	1.3536067
4816000	1707.73	620	3018	19475.13	8.859297	12.719323	168.68578	1.426795
4832000	1495.23	231	3018	19539.86	9.645147	13.362372	162.24408	1.3049983
4848000	1527.24	231	3018	19604.71	9.419692	13.4045	166.83832	1.0702103
4864000	1709.9	231	3018	19668.91	9.374425	14.453349	135.39366	1.0639932
4880000	1684.03	231	3015	19733.25	9.425212	14.222994	154.36021	0.7722611
4896000	1567.83	231	3003	19797.72	8.704027	13.322757	131.03844	0.7623347
4912000	1609.52	614	3022	19862.54	9.562582	15.553079	176.14406	0.6562586
4928000	1789.14	614	3022	19927.36	9.17817	13.088034	124.83325	0.9303259
4944000	1876.09	620	3022	19993.02	7.7910643	9.687376	92.212395	0.8060038
4960000	1834.27	631	3004	20058.5	8.241918	10.273631	118.36941	0.8884113
4976000	1776.66	620	3009	20123.52	9.25934	11.061832	114.26687	0.70367813
4992000	1801.2	620	3018	20187.64	9.254248	10.200753	134.5758	1.1399858
5008000	1672.8	733	3018	20251.81	8.809691	10.208682	134.21133	0.84342647
5024000	1607.49	636	3008	20315.66	8.770443	9.576036	121.295784	1.2743556
5040000	1535.34	618	2583	20379.99	9.76369	10.536891	116.45059	1.2066026
5056000	1540.36	618	2996	20443.82	8.963709	8.927386	91.49691	1.1597329
5072000	1536.58	231	2996	20508.22	8.443064	10.505661	148.08316	1.1634185
5088000	1589.27	231	2998	20572.88	8.669046	10.187931	115.125496	0.84501153
5104000	1420.92	231	3004	20636.72	8.552316	11.202841	144.48322	0.85736084
5120000	1255.7	620	3004	20700.97	8.514283	12.59635	193.25287	1.2573048
5136000	1412.12	620	3022	20765.32	9.304617	11.7507	146.66298	1.0553322
5152000	1631.26	620	3022	20830.22	8.281894	9.6925745	131.48497	0.9995307
5168000	1675.01	231	3022	20894.95	8.89201	12.876595	168.68964	1.0108477
5184000	1830.37	231	3017	20959.55	8.272901	10.130048	122.77375	0.95455825
5200000	1955.79	231	3017	21024.39	8.102841	9.757105	145.01814	0.8315822
5216000	2083.63	612	3017	21088.75	7.4846907	8.981007	118.41547	1.0631781
5232000	2142.67	810	3017	21153.72	7.3401093	9.763049	119.66278	1.1809468
5248000	2065.43	231	3014	21218.86	6.350301	7.446809	78.336914	0.9146026
5264000	1817.23	231	3014	21283.63	6.508099	8.122697	106.384224	0.8699437
5280000	1673.73	231	3019	21347.99	7.972424	12.6041355	206.44342	0.9307158
5296000	1716.8	617	3019	21412.51	8.103706	11.14198	172.21307	0.904032
5312000	1719.75	231	3019	21476.88	7.8135843	10.517667	102.85323	1.0098848
5328000	1740.58	231	2999	21541.85	7.985845	11.138888	130.50995	1.098682
5344000	1621.9	231	2999	21606.06	8.113155	11.068948	139.60143	1.0951447
5360000	1821.95	231	3004	21670.61	8.535686	14.211069	186.22243	1.0502582
5376000	1853.47	231	3004	21735.32	7.121124	11.037693	175.92007	0.74789715
5392000	1957.45	231	3006	21799.53	6.324418	10.296414	189.1911	0.86446404
5408000	2003.25	231	3006	21863.85	7.014065	10.810359	140.12529	0.7238353
5424000	2054.46	620	3014	21928.35	6.7214074	9.93649	164.45929	0.6838961
5440000	2133.9	636	3015	21993.35	6.663101	8.524887	83.575264	0.8978114
5456000	2042.1	636	3015	22057.97	6.361302	9.003805	139.05272	0.78929937
5472000	2029.61	636	3015	22122.74	6.052423	7.0414367	76.92122	0.8344045
5488000	1854.79	620	3000	22187.62	5.685952	6.402046	71.5	0.75826776
5504000	1908.49	226	3000	22252.41	7.245855	12.013541	180.4721	0.85938156
5520000	1812.18	226	3011	22316.85	8.318422	9.849703	156.60074	1.1764648
5536000	1776.16	226	3011	22381.33	9.214857	11.049892	142.22516	0.9584869
5552000	1796.46	218	3006	22445.75	10.63957	12.573193	141.51686	1.3133485
